concurrent_users,cpu_utilization_percent,memory_utilization_percent,disk_io_operations,network_bandwidth_mbps,server_type,virtualization,database_queries_per_second,cache_hit_rate,server_age_months,operating_system,application_complexity,peak_hour_flag,background_processes,response_time_ms
3021.0,64.04617647995401,32.892675050806815,7110.285188149952,432.8601000821429,Application,VM,356.4326383653983,53.268245089613735,16.829558070045625,Windows,Moderate,0.0,308.0,491.3970980822433
2098.0,57.97195262737518,33.526698677018366,5244.060468274377,564.5576303470585,Web,Physical,218.71350907161371,69.26243661689915,51.611388414525,Windows,Complex,1.0,388.0,533.9260203166276
288.0,43.464126009529664,77.96246771587305,8558.110729664439,201.6764990442577,Web,VM,36.86326865080571,88.24469396953634,51.630269152704805,Linux,Simple,0.0,456.0,261.5327082748304
3513.0,31.28049964477126,92.78303420982768,5110.726587677345,964.5145977409612,Database,Physical,128.71649641521583,61.14204033926912,31.791327349332704,Windows,Moderate,1.0,476.0,376.8578019811251
3398.0,48.488877445639794,44.71442295224461,9423.786995458977,315.5971953293758,Application,Physical,148.95577968122072,64.91623229821792,5.952840047388298,Linux,Moderate,0.0,210.0,792.7473495365753
613.0,30.578773074896105,85.16996441629195,9730.024662883396,686.2633839812949,Application,VM,310.9605468315597,91.03735681551348,40.85001948833182,Windows,Moderate,0.0,147.0,115.96260580300498
4812.0,58.31050915526589,32.4973183187789,5285.217340817454,36.55118289736574,Application,Container,149.38263308124257,60.12896214608358,41.37183774595963,Windows,Complex,1.0,479.0,726.8940513819947
2560.0,57.32716301316052,76.05543479517763,7957.191406204406,357.4081935889441,Application,VM,413.7698987979894,89.29046107264688,34.14436303847917,Windows,Moderate,0.0,367.0,491.3970980822433
2294.0,89.04554793985416,48.28163903696315,7182.137006130482,727.9263896383391,Application,VM,460.7609814382817,90.87003898951689,21.48243385884333,Linux,Moderate,0.0,322.0,368.2036423215878
2604.0,89.25545894131544,93.57984531130232,985.1526963366778,520.3763480752461,Database,Physical,449.121498725794,68.23138714276703,28.594438139534773,Windows,Complex,0.0,260.0,491.3970980822433
4952.0,71.49399744234476,88.56886302133138,3601.13619377736,424.9780932775252,Web,Container,411.3971635987795,79.91320150104669,31.791327349332704,Windows,Simple,0.0,269.0,83.60119013810085
2813.0,61.25324209976302,92.70972592881712,4886.624828928446,278.24761226300126,Application,VM,343.58121142053454,55.18875858037103,44.57120429192412,Windows,Moderate,0.0,73.0,215.17420388502856
2889.0,38.31934733220598,48.26911657725258,9892.17447283307,463.3994185603064,File,VM,256.1259831983623,71.56132178820616,46.09004374252337,Linux,Complex,0.0,105.0,162.53399289893116
801.0,24.97558671842832,47.79044257299452,7220.546524941868,699.931198170357,Web,Physical,246.02541249121663,87.90977614320565,57.600727408989286,Unix,Simple,0.0,250.0,750.0793713703766
3260.0,70.39069421473039,62.52921866349718,761.0236642828886,176.01030258854502,Application,Physical,361.8364564364976,87.66336017969326,30.244997530296413,Windows,Simple,0.0,495.0,330.68536388965043
769.0,33.04313650140526,96.9778259833102,816.2878888055465,677.5506844658667,Application,VM,495.1795993151181,90.30562804178145,29.588001667088637,Windows,Complex,0.0,154.0,841.3468230961848
2526.0,93.6559318504228,73.14232587483734,8271.032248107762,657.4176233652865,Application,Container,99.84435793329418,79.9656985767781,5.018683706301459,Windows,Simple,1.0,94.0,56.05710587543359
4047.0,43.65079946314537,97.27983812743864,5110.726587677345,25.349768922843232,Database,Container,386.73448602322674,71.47067488681121,9.309430738208803,Linux,Moderate,0.0,362.0,154.98182494103844
3225.0,79.34984953916381,97.5817157938201,5769.593288149042,752.2144037047472,File,Physical,212.47701303153252,97.75477504828788,59.71827083456101,Linux,Moderate,0.0,470.0,115.65063444430244
4259.0,52.99343878139449,64.97453499187455,1690.7528077767856,820.7896729511646,Web,Container,330.90816058863044,86.45109936184139,44.90726797912438,Windows,Moderate,0.0,466.0,989.4468335047596
4566.0,57.62908132949697,38.02721393696957,555.7900519107837,123.83069659571042,Database,Physical,214.09861092638783,75.76754837168443,15.156556933456972,Linux,Simple,0.0,188.0,899.5080917006768
3665.0,65.1285446033645,50.828988859772814,3875.86659993748,702.1931406428613,Application,Container,256.1259831983623,90.83833049164367,57.59339555223215,Linux,Moderate,1.0,406.0,491.3970980822433
98.0,36.32028192127349,81.05118718352554,3829.259177770113,149.2061315799752,File,VM,141.85017669791046,91.66511910912806,31.791327349332704,Linux,Complex,1.0,428.0,869.3744881588684
2625.0,57.62908132949697,35.37931460340696,6906.533151574365,434.9256783471407,Web,Container,256.1259831983623,74.15706137668903,14.48125162789632,Linux,Moderate,0.0,114.0,610.9230170882245
1174.0,41.045116188552335,34.82444621482081,9324.558397748253,853.5165923215868,File,VM,134.73908430477667,84.30003953631947,54.98723854797334,Windows,Simple,0.0,290.0,812.5751364028159
2980.0,87.97383235257306,68.87777084066772,6691.258835505233,954.0488201939506,Web,Container,225.3251724599559,71.23305976815362,59.4599926998654,Linux,Moderate,0.0,172.0,341.7837305592259
341.0,29.35629033947844,52.46643162591721,9217.327271304132,520.3763480752461,Application,Physical,274.1497200381018,81.08619877926508,31.791327349332704,Windows,Complex,0.0,379.0,291.6310874942407
3200.0,75.29324075230888,63.82945642769459,6506.942548602549,724.4613667267448,Application,Physical,120.16155146367912,79.37283006049401,31.791327349332704,Windows,Complex,0.0,400.0,727.9895018673454
2450.0,62.66469625268467,69.92037762934478,8393.19686551863,805.4087981954834,Database,Physical,249.6679589985937,81.06213712153803,14.544679171686523,Windows,Simple,0.0,236.0,499.9021134686253
2150.0,45.385521632257664,44.38835247439087,2004.7974494368164,765.7508191237874,Database,Physical,491.8058573112534,56.55110692050201,17.203662429753997,Linux,Simple,0.0,434.0,850.2016961726176
2560.0,57.62908132949697,80.88397223616025,8158.643782985346,759.6759595031568,Database,VM,256.1259831983623,81.77691250157432,38.94883146594546,Linux,Simple,0.0,214.0,439.10870038656265
4204.0,88.18842266141051,30.866099870421337,1703.8923885859033,830.134637152707,File,VM,389.9869238965121,88.11914923610209,41.68612588394142,Windows,Simple,0.0,60.0,958.1873331186312
2560.0,51.26559177627568,32.44795704561036,6039.653585033265,911.8464278167652,Web,VM,484.8546107651366,90.34498422457852,43.35572552044708,Linux,Moderate,1.0,208.0,132.57362496301667
4861.0,22.0735378589134,76.94215497570323,5733.732777421318,676.6139311856776,Application,Container,108.49799611460888,81.84124186477203,10.904484750408768,Linux,Complex,1.0,482.0,60.96879339489132
1486.0,85.50117378004911,53.64225306402461,8782.047160265516,442.08630172008753,File,Container,366.74485814171584,86.14465440328254,58.97970389974817,Linux,Moderate,0.0,418.0,820.868122456834
2560.0,58.13885864703951,56.59903669285143,1920.590506122259,652.6127297583781,Web,VM,461.467928389948,84.2730047547252,52.4444021586828,Windows,Moderate,0.0,187.0,322.8327559484825
2981.0,82.91171481946638,58.406672105841565,3274.5690956172493,747.2848371233861,Web,VM,105.07355167848188,97.71968824392198,42.42860979229972,Linux,Complex,1.0,117.0,126.58810841908372
4502.0,39.80401808394944,37.602256614379286,2621.495448361265,297.55974947343685,Web,Physical,81.71160360105287,87.17698545007039,9.023844669138333,Unix,Simple,1.0,259.0,731.9176722174684
413.0,84.83227846873201,53.54016399322268,9429.485699136823,828.050646460615,Database,Container,193.0905464846916,97.61938198329044,54.90816259384557,Unix,Simple,1.0,158.0,551.281169258789
4937.0,37.66269012920052,33.29277021062825,9030.664812281302,95.19318749868611,File,VM,411.43219366784825,81.01803973979112,15.097402436964208,Unix,Moderate,0.0,64.0,490.6878598925341
3510.0,39.268678746883694,81.83331790219475,1720.8459345262108,290.5078633505455,Database,VM,491.82828451294296,58.21825997878138,59.77664505993242,Windows,Complex,0.0,172.0,313.7593453009215
4763.0,47.24800146549834,30.058435211132533,2569.065023899666,332.62946733782155,File,VM,304.0784918389384,69.59313297772272,5.040949855378528,Linux,Moderate,0.0,448.0,205.24317909208045
3854.0,47.13834311641616,63.895579360495546,8497.020948053734,719.5906276450122,Web,Physical,70.57711548204671,60.11601582311808,21.932145235770545,Windows,Complex,0.0,269.0,215.56552284718765
2832.0,81.02430850349876,82.61704474220477,6703.9731831503605,766.7971759418557,Database,VM,111.26517598353746,96.57921254123424,6.343555328610385,Windows,Moderate,0.0,466.0,623.1198429576182
2999.0,64.09099628131614,75.3937382844904,5110.726587677345,813.1168834173379,Web,Physical,233.0567215800384,68.5653639641352,34.255309093426966,Linux,Moderate,0.0,370.0,821.2131355640794
1326.0,57.62908132949697,63.90081643843287,9503.385932078028,490.2716642281891,Web,Physical,194.30244137530696,53.0506433237538,32.21513749515745,Linux,Simple,0.0,457.0,283.9532902630985
4070.0,86.34004303481906,97.06944103131806,102.49678196286524,18.84772660910367,Application,Container,349.3605050815164,93.4105450785714,6.762573015398358,Windows,Simple,0.0,493.0,365.2573261540444
3974.0,55.94874616558482,92.39761592261112,8111.00898560325,409.3805385110302,File,Physical,71.84146756162886,51.22263097510336,41.31028508725929,Unix,Simple,0.0,200.0,370.3840665764712
2560.0,49.17516836349961,60.08117236652399,6146.899630650662,277.0399898927731,File,VM,477.1601890955294,69.24062453091611,55.84625076719036,Unix,Complex,0.0,286.0,429.215563146984
4750.0,60.05535974854624,50.92619805962041,2871.018475374162,809.2456970569114,Database,VM,117.0538024031478,89.85092768166334,24.245773781775256,Windows,Complex,1.0,211.0,610.4794957601276
1723.0,60.462757677135,68.49048615295376,8193.461889884129,459.50186738552657,Application,Physical,256.1259831983623,56.984823479357736,37.31802915366785,Windows,Simple,0.0,269.0,518.6223315508109
1119.0,25.53810131502059,56.31439912126221,1501.494925670882,195.12766446351452,Database,VM,243.1181579361933,68.9261594365177,40.63320744964025,Windows,Complex,0.0,245.0,556.9820396719034
910.0,57.62908132949697,95.2645904606488,9596.406564015824,926.3116911548173,Database,Physical,165.7857005749191,68.74524721259364,50.71364505399383,Unix,Simple,1.0,261.0,405.6008679606895
3647.0,59.11740238357448,50.7306613952352,5336.587484789116,877.9407256968946,File,VM,432.8154012339487,72.41956218599859,45.07965947027671,Windows,Complex,1.0,333.0,459.8025091748162
317.0,56.69572664995892,57.19375516995119,4052.383788573743,541.4656465280104,File,Physical,291.11340803145623,71.88502014171755,31.21043862558533,Unix,Moderate,0.0,269.0,992.1814840640952
4699.0,54.79731099328398,70.866443234703,5852.580938133033,956.2990817473744,Web,Physical,159.43444790874534,71.33674930486339,50.83932274712649,Linux,Complex,1.0,260.0,550.9549880424406
2425.0,47.71533541119268,56.37067336151405,3030.4662350723,10.767415888805012,Web,Physical,200.6977845551856,75.76754837168443,35.07544453216658,Linux,Simple,1.0,363.0,682.3221352685218
2594.0,86.77139435051166,81.61795181517137,5101.984469133894,79.72314503985764,File,Container,430.84950828053,56.34528855005915,50.59090406338468,Windows,Simple,0.0,71.0,669.5977700460481
2900.0,78.12757375325513,54.81966449968199,2709.8871037568647,519.8059275811169,File,VM,27.23813452749025,81.11853694893134,21.328480536038875,Unix,Simple,0.0,193.0,75.65748058828505
2413.0,78.80874222940452,78.42413075387978,6265.124020599317,962.741995058012,Application,Container,81.39998822102157,55.14860755378783,45.461729257862686,Linux,Simple,0.0,297.0,642.9274054059476
1538.0,93.90685031598728,40.0998267360489,5422.636497123302,247.85360989867945,File,Container,178.2591559543046,75.76754837168443,23.311199136376587,Unix,Complex,0.0,403.0,519.4231686490733
3419.0,34.342887333990426,60.16221619016424,3373.676728043496,676.3804104353184,File,Container,198.91137841285607,98.1289094301679,59.16519005397515,Linux,Complex,0.0,479.0,802.2977354650576
3628.0,21.433139207897604,34.84751976713799,7169.638518183612,92.46148432010168,Web,Container,245.22087959823477,64.57490836937933,43.680059480949055,Windows,Simple,1.0,241.0,332.0660837953741
2984.0,90.66548945878588,71.95974862587974,4824.755623459679,252.59439729188853,Application,Container,212.50676430842415,76.0356218905688,12.94967049486844,Windows,Moderate,0.0,430.0,299.7113222428063
2580.0,55.57425781990232,69.9705838958364,2634.1051426443905,469.6536987188552,Web,Container,279.60571050424346,66.59098772210397,51.4399041200248,Windows,Simple,1.0,392.0,731.8144273904978
2310.0,73.4393539642228,79.63711588686515,6493.20566081768,361.5374667655863,Database,Container,56.16104052669007,79.79504151005094,58.8808578790915,Windows,Moderate,0.0,259.0,298.91521160073523
1755.0,29.55852929327492,82.05091390507857,5826.466324660494,613.0115137591716,Database,Physical,256.1259831983623,58.78198268304556,54.47888735817772,Unix,Complex,1.0,356.0,290.7319119129809
396.0,56.98118048666709,95.01242425952697,8102.675008395523,668.6483599276438,Database,VM,421.8713155639603,68.33271950381585,37.38253748345286,Unix,Moderate,0.0,416.0,509.6392640071713
1712.0,61.57157715850701,48.31553573866631,8929.955968570457,779.2920328501006,Database,Container,71.06377344346214,95.48916589204634,53.74194778802391,Linux,Complex,1.0,447.0,173.15763736254587
1210.0,20.30937722377961,73.53493750550322,472.8177528280043,625.0318774056797,Database,Container,400.3959254862884,70.00764475818832,58.60609387668246,Unix,Complex,0.0,307.0,683.8411442116695
1346.0,88.43584209538605,45.22442500524022,5110.726587677345,621.2042724217862,File,VM,81.10795170905027,94.20156323667253,32.52554015675572,Unix,Moderate,0.0,51.0,70.87936460601054
286.0,60.39615808551895,64.54152017724118,4882.037877603608,675.5142438612093,Database,Physical,66.82685794240487,60.99640550175927,30.75582732134216,Windows,Simple,1.0,101.0,257.8219890967347
447.0,66.97176554883717,31.896462081340875,5110.726587677345,520.3763480752461,Application,Container,272.64162696083616,75.76754837168443,45.730250446676834,Unix,Complex,1.0,468.0,385.0530206327969
840.0,83.60861211573027,65.56465940284116,7142.097344561956,685.0149882647997,Application,Container,256.1259831983623,76.68466061481763,58.153368633840685,Linux,Moderate,0.0,64.0,899.0056844741753
3728.0,64.89870471081744,63.82945642769459,7243.166484351411,940.8010657493368,Database,Container,258.8762835714604,85.11181349891399,27.196559741592363,Windows,Complex,0.0,249.0,544.20389695025
1392.0,63.389766577031125,97.94900310216283,6512.981828583888,536.1884405087108,Database,Physical,368.6909315699492,51.0480449066798,54.05185126080383,Windows,Complex,0.0,293.0,357.390072423451
1751.0,57.62908132949697,60.4343775367152,2176.4051162015107,726.6790520100154,Application,Physical,199.59238267321487,73.29348247220585,1.7957534103930888,Windows,Complex,0.0,374.0,321.2411360180523
2308.0,26.29177096456783,60.88367477311708,6593.714633924347,819.6740476761781,File,VM,481.15036535575183,50.29620912995196,31.473959374286903,Windows,Moderate,1.0,179.0,696.2992412576278
60.0,63.99177700354224,72.83153223542145,2352.898548526456,968.1136731713742,Web,Physical,336.21722969924707,90.073592439279,53.77704829907266,Unix,Simple,0.0,433.0,912.4918149692256
3915.0,34.32673888806681,38.40049080340769,1279.6892764737345,515.0843082084659,Web,VM,234.5953114149737,54.91061620132,51.5391548382628,Unix,Simple,0.0,435.0,145.83422637315292
1234.0,57.62908132949697,54.18681658999186,1158.3206848912537,69.08685360254063,Web,VM,200.84622070484096,56.53690805626668,52.65659025996524,Linux,Complex,0.0,334.0,795.5905893011505
1219.0,66.84452747946942,92.61718295389068,5110.726587677345,330.8284960128332,Application,VM,94.79803978703498,56.978248584822175,38.489321680767546,Windows,Simple,0.0,382.0,782.3260442221833
353.0,82.15934278709537,55.31078962491709,6162.651420922684,728.3371571940406,Application,Container,281.76548287502453,87.87344923293332,13.32762393817048,Windows,Complex,1.0,181.0,945.5417078214132
4457.0,24.919688300347143,69.7236425690699,4171.5039617460925,113.54895655314289,Application,Container,451.1055504051989,78.47917610421082,36.8207477132579,Windows,Complex,0.0,446.0,632.5908701609521
